,JLA_name,OSC_name,Aliases,Host,RA,DEC,Host_RA,Host_DEC,global_u,global_g,global_r,global_i,global_z,global_u_err,global_g_err,global_r_err,global_i_err,global_z_err,SDSS_RA,SDSS_DEC,Flag,Unnamed: 0,zcmb,zhel,dz,mb,dmb,x1,dx1,color,dcolor,3rdvar,d3rdvar,tmax,dtmax,cov_m_s,cov_m_c,cov_s_c,set,ra,dec,biascor,ZPEG_StMass,ZPEG_SFR(Msol/an),ZPEG_Chi2/(nobs_tot-3),ZPEG_Redshift,ZPEG_Age(Myr)
152,SDSS12930,SN2006ex,"SN2006ex, SDSS-II SN 12930",SDSS J03843.84-002835.0,"20:38:43.920,20:38:43.92,20:38:43.86,20:38:43.860","-00:28:34.98,-00:28:28.308,-00:28:28.56,-00:28:28.3044,-00:28:28.5528,-00:28:28.3,-00:28:28.31","20:38:43.835,20:38:43.92,20:38:43,20:38:43.00","-00:28:34.984,-00:28:35.0256,-00:28:28,-00:28:28.0",18.58001827,17.76673301,17.14287232,17.74584928,16.47522361,0.06746943,0.01577847,0.00954779,0.01994219,0.02081949,309.6826763,-0.476390088,OSC Host,152,0.14607,0.14717,0,20.061964,0.117074,1.887311,0.404985,0.021652,0.032489,10.785,0.2705,53979.68026,0.385186,0.010853,0.001087,0.003446,2,-50.317223,-0.474529,-0.001233,7.41E+10,1.50E+01,1.36E+03,1.46E-01,9000
153,SDSS12779,SN2006fd,"SN2006fd, SDSS-II SN 12779",SDSS J03753.43+011309.9,"20:37:53.25,20:37:53.28,20:37:53.251","+01:13:16.1,+01:13:16.032,+01:13:15.744,+01:13:16.10","20:37:53.52,20:37:53,20:37:53.00","+01:13:09.948,+01:13:16,+01:13:16.0",17.85945309,16.21200039,15.54723758,15.2137934,14.94112439,0.07876939,0.007164113,0.005803232,0.00632839,0.01655174,309.4726566,1.219455638,OSC Host,153,0.07891,0.07995,0,19.149702,0.117766,-0.561485,0.260778,0.096243,0.02955,10.59,0.077,53971.72598,0.969511,-0.006687,0.00111,-0.003254,2,-50.528126,1.221122,-0.000894,1.60E+11,2.09E+01,1.51E+02,7.90E-02,12000
154,SDSS17605,SN2007js,"SN2007js, 2MASS J20364861+0005545, SDSS-II SN 17605",SDSS J03648.61+000554.6,"20:36:48.61,20:36:48.72,20:36:48.67","+00:05:54.6,+00:05:54.4,+00:05:54.1","20:36:48.72,20:36:48,20:36:48.00","+00:05:54.6335,+00:05:54,+00:05:54.0",19.6142978,18.36290274,17.64226887,17.19260393,16.98743325,0.07231484,0.01060951,0.00787968,0.007199743,0.01993612,309.2025453,0.09850672,OSC Host,154,0.14533,0.14643,0,20.060753,0.119235,0.715631,0.440708,0.014894,0.037671,10.704,0.304,54352.59286,0.919738,-0.000341,0.001501,-0.000994,2,-50.79723,0.098444,-0.001235,8.25E+10,1.24E+01,2.17E+02,1.45E-01,11000
155,SDSS14451,SN2006ji,"SN2006ji, SDSS-II SN 14451",SDSS J03246.77+005537.1,"20:32:46.79,20:32:46.8,20:32:46.790","+00:55:37.5,+00:55:37.45,+00:55:37.448,+00:55:37.297,+00:55:37.49","20:32:46.780,20:32:46.8,20:32:46,20:32:46.00","+00:55:37.414,+00:55:37.1064,+00:55:37,+00:55:37.0",20.21845134,19.59798498,19.18376785,18.98437315,18.74120024,0.1550315,0.03412836,0.03348988,0.03871839,0.1136241,308.1949062,0.926903331,OSC Host,155,0.17789,0.179,0,20.15261,0.112906,0.289199,0.167229,-0.106929,0.026245,9.886,0.31,54011.80245,0.176689,0.001832,0.000587,0.000628,2,-51.805046,0.927069,-0.001099,1.95E+10,4.68E+00,1.13E+01,1.78E-01,8000
156,SDSS6137,SN2005iv,"SN2005iv, SDSS-II SN 6137",A203144+0014,"20:31:44.68,20:31:44.7,20:31:44.64,20:31:44.67,20:31:44.671","+00:14:41.1,+00:14:41,+00:14:41.03,+00:14:41.125,+00:14:41.01,+00:14:41.10","20:31:44,20:31:44.00","+00:14:41,+00:14:41.0",23.94687377,21.80348923,21.28014295,21.32789955,21.46859139,1.208294,0.1003192,0.0812823,0.1019994,0.4599212,307.9370579,0.244086382,OSC SN,156,0.29888,0.3001,0,21.522329,0.124118,0.359245,0.712788,-0.150995,0.051156,5,10,53669.53425,1.077294,0.017098,0.001582,0.005317,2,-52.063877,0.244757,-0.000157,6.65E+09,1.91E+00,7.20E+00,2.99E-01,7000
157,SDSS12928,SN2006ew,"SN2006ew, SDSS-II SN 12928",SDSS J02002.08-005828.7,"20:20:02.17,20:20:02.16,20:20:02.170","-00:58:32.5,-00:58:32.484,-00:58:32.4984,-00:58:32.6892,-00:58:32.48","20:20:02.16,20:20:02,20:20:02.00","-00:58:28.7364,-00:58:32,-00:58:32.0",19.64167243,18.14655588,17.29798769,16.83948712,16.64945277,0.09330316,0.01272722,0.00788184,0.007322912,0.01789246,305.0086946,-0.974635064,OSC Host,157,0.13868,0.1397,0,19.897068,0.116765,-0.55804,0.378518,-0.064004,0.032084,10.896,0.2085,53972.95283,1.104233,-0.006844,0.001083,-0.003817,2,-54.990971,-0.975694,-0.001243,1.85E+11,0.00E+00,1.12E+02,1.39E-01,9000
158,SDSS15171,SN2006kb,"SN2006kb, SDSS-II SN 15171",SDSS J01910.14-010351.5,"20:19:10.21,20:19:10.32,20:19:10.210","-01:03:52.2,-01:03:52.164,-01:03:52.344,-01:03:52.20","20:19:10.203,20:19:10.08,20:19:10,20:19:10.00","-01:03:52.090,-01:03:51.516,-01:03:52,-01:03:52.0",22.62633849,21.45464999,21.50981532,20.81037055,20.91443549,0.8819913,0.1274797,0.1952747,0.135325,0.4829662,304.7922612,-1.064303432,OSC Host,158,0.13818,0.1392,0,19.659001,0.11186,0.680037,0.143794,-0.078535,0.022334,8.724,0.786,54029.16851,0.136019,0.000743,0.000477,0.000299,2,-55.207462,-1.064489,-0.001243,2.09E+09,4.24E-01,3.61E+00,1.38E-01,9000
159,sn2006bq,SN2006bq,SN2006bq,NGC 6685,"18:39:58.88,18:39:58.879","+39:58:56.8,+39:58:56.78","18:39:58.68,18:39:59,18:39:58.70","+39:58:50.8,+39:58:55,+39:58:54.1",15.42351482,13.63777291,12.86496975,12.48352909,12.19587676,0.007541095,0.001805624,0.001645045,0.001673521,0.002326104,279.9942816,39.98181764,OSC Host,159,0.021956,0.021905,0,16.206993,0.145024,-1.517685,0.066233,0.049212,0.021474,10.843,0.1905,53848.25172,0.181198,-0.000292,0.000423,-0.000161,3,279.99559,39.98232,-0.009147,2.15E+11,0.00E+00,5.13E+02,2.20E-02,10000
160,sn1998v,SN1998V,"SN1998V, AAVSO 1818+15",NGC 6627,"18:22:37.40,18:22:37.399","+15:42:08.4,+15:42:08.39","18:22:38,18:22:38.90","+15:41:57,+15:41:52.1",16.56359284,-9999,14.96371258,13.99993577,-9999,0.07340098,-9999,0.007647502,0.01225619,-9999,275.659198,15.69994804,OSC Host,160,0.01745,0.017572,0,15.122099,0.150702,-0.177036,0.117393,0.000164,0.025212,11.003,0.1825,50892.08072,0.292096,-0.000852,0.000622,-0.000426,3,275.655833,15.702139,-0.008741,2.42E+10,0.00E+00,Infinity,0.017,13000
161,sn2003u,SN2003U,SN2003U,NGC 6365,"17:22:45.66,17:22:45.660,17:22:45.668","+62:09:50.4,+62:09:50.40,+62:09:50.49","17:22:44,17:22:43.84","+62:09:58,+62:09:58.0",15.95958099,14.62410074,13.85161106,13.61042637,13.30174271,0.01183835,0.00242722,0.002141678,0.002266984,0.004723239,260.6825395,62.16607058,OSC Host,161,0.028561,0.028341,0,16.482973,0.14269,-2.09037,0.294372,-0.032596,0.026589,10.657,0.093,52677.45635,0.137762,0.004833,0.000635,0.002632,3,260.69011,62.16407,-0.010034,9.51E+10,1.09E+01,3.04E+03,2.90E-02,13000
162,sn2007ae,SN2007ae,SN2007ae,UGC 10704,"17:01:51.95,17:01:51.950","+79:01:54.6,+79:01:54.59","17:01:49,17:01:49.19","+79:02:16,+79:02:16.2",16.19365139,14.59730115,13.8142628,13.39063293,13.07028284,0.01842491,0.002751143,0.002365926,0.002306885,0.00414521,255.4545462,79.03789442,OSC Host,162,0.062961,0.064388,0,17.798492,0.140212,1.849266,0.29274,-0.009638,0.031145,11.32,0.107,54153.12273,0.647031,-0.002291,0.000916,-0.000308,3,255.46695,79.03174,-0.020277,8.41E+11,0.00E+00,5.33E+02,6.30E-02,10000
163,sn2001az,SN2001az,SN2001az,UGC 10483,"16:34:27.71,16:34:27.710","+76:01:46.8,+76:01:46.81","16:34:29,16:34:28.95","+76:01:46,+76:01:46.3",16.93445398,15.17287377,14.33956062,13.9078457,13.60760714,0.03043057,0.003686096,0.002864486,0.002725269,0.005567377,248.620313,76.02972796,OSC Host,163,0.040259,0.040695,0,16.947362,0.142119,1.203835,0.445484,-0.061247,0.024084,10.656,0.063,52031.08019,0.915222,-0.007405,0.000589,0.000765,3,248.61448,76.02954,-0.012459,2.08E+11,0.00E+00,7.17E+01,4.00E-02,11000
164,sn2002de,SN2002de,SN2002de,NGC 6104,"16:16:30.38,16:16:30.379","+35:42:30.2,+35:42:30.20","16:16:30,16:16:30.69","+35:42:25,+35:42:29.4",21.72579964,20.71035091,20.48123049,20.54122592,20.40292857,0.2504179,0.04917584,0.05078802,0.07192507,0.2411153,244.1249774,35.70566597,OSC Host,164,0.027748,0.028116,0,16.657319,0.141846,0.541542,0.319146,0.09721,0.022722,10.806,0.0665,52434.11833,0.16262,0.002837,0.00047,0.002091,3,244.12639,35.70836,-0.009906,1.49E+08,2.58E-02,2.80E+01,2.80E-02,10000
165,sn1999ac,SN1999ac,"SN1999ac, AAVSO 1602+08",NGC 6063,"16:07:15.01,16:07:15.010","+07:58:20.4,+07:58:20.39","16:07:13,16:07:12.98","+07:58:44,+07:58:44.3",14.73941975,13.48991134,12.87565616,12.56147723,12.31810196,0.006883672,0.002203459,0.001908562,0.001942283,0.003008842,241.8041536,7.978997133,OSC Host,165,0.01006,0.0095,0,14.148421,0.174566,0.202688,0.06844,0.048593,0.025981,9.917,0.1285,51250.61094,0.07897,0.000244,0.000652,-0.000154,3,241.812542,7.972333,-0.008427,2.84E+10,3.26E+00,1.06E+03,1.00E-02,13000
166,sn1999cc,SN1999cc,"SN1999cc, AAVSO 1559+37",NGC 6038,"16:02:42.03,16:02:42.031","+37:21:34.4,+37:21:34.42","16:02:41,16:02:40.55","+37:21:31,+37:21:34.2",21.10000981,25.02997801,24.74406403,24.31950832,18.91896151,0.2103046,2.025081,2.24273,2.142334,0.1050229,240.6709487,37.35759688,OSC Host,166,0.031764,0.031328,0,16.789918,0.140686,-1.609961,0.074743,-0.00656,0.024078,11.039,0.095,51315.44637,0.127811,-6.70E-05,0.000523,-0.000123,3,240.675125,37.359556,-0.010589,1.57E+08,0.00E+00,5.14E+01,3.20E-02,13000
167,sn2006bt,SN2006bt,SN2006bt,CGCG 108-013,"15:56:33.81,15:56:30.48,15:56:30.53,15:56:30.530","+20:03:07.2,+20:02:45.60,+20:02:45.6","15:56:33.81,15:56:34,15:56:33.65","+20:03:07.2,+20:03:08,+20:03:09.1",15.87643764,14.06526701,13.27202245,12.89411529,12.63271595,0.009805603,0.001928197,0.00174203,0.001782046,0.002589313,239.1403169,20.05236013,OSC Host,167,0.031484,0.032156,0,16.911564,0.140272,0.265652,0.070945,0.062851,0.021271,11.381,0.236,53858.33899,0.109348,-6.60E-05,0.000402,-0.000184,3,239.12719,20.04593,-0.010538,2.98E+11,0.00E+00,7.59E+02,3.10E-02,10000
168,sn2005ag,SN2005ag,SN2005ag,2MASX J14564322+0919361,"14:56:43.24,14:56:43.68,14:56:43.65,14:56:43.649","+09:19:35.7,+09:19:42.49,+09:19:42.5","14:56:43.24,14:56:43,14:56:43.00","+09:19:35.7,+09:19:42,+09:19:42.0",17.85442693,16.17229482,15.38878789,14.9329833,14.60356762,0.02735528,0.003926626,0.003109761,0.002931109,0.005166867,224.1800597,9.326797597,OSC Host,168,0.080103,0.0794,0,18.471039,0.136253,0.213846,0.047893,-0.037391,0.023085,10.902,0.143,53414.89791,0.085442,-0.000131,0.000369,-0.000202,3,224.18187,9.328472,-0.028904,3.13E+11,0.00E+00,2.83E+02,8.00E-02,9000
169,04D3gt,SNLS-04D3gt,SNLS-04D3gt,[AGR2006] J142232.61+523849.3,"14:22:32.591,14:22:32.594,14:22:32.611","+52:38:48.92,+52:38:48.920,+52:38:49.52,+52:38:49.30",22:32.6,+52:38:49.3,25.53591947,21.89728283,19.97256583,19.09968037,18.45085832,1.427519,0.137771,0.04313744,0.03117515,0.06103214,215.6357298,52.64698268,OSC Host,169,0.451556,0.451,0,23.241924,0.087828,-0.213624,0.112274,0.191395,0.0291,11.34,0.0945,53137.86666,0.147746,0.0005,0.000531,-0.000192,1,215.635796,52.646921,0.001421,4.01E+11,0.00E+00,1.21E+01,4.52E-01,8000
170,05D3dd,SNLS-05D3dd,SNLS-05D3dd,[NSB2006] J142230.41+523624.7,"14:22:30.448,14:22:30.410","+52:36:24.46,+52:36:24.460,+52:36:24.76",22:30.4,+52:36:24.7,25.7232072,21.85928857,20.14556704,19.38376393,18.88894232,0.84473,0.09242562,0.03597522,0.0280807,0.0607752,215.6251354,52.60647674,OSC Host,170,0.480568,0.48,0,22.948758,0.088055,-0.207015,0.126228,-0.029175,0.024904,11.222,0.097,53455.29472,0.108811,0.001154,0.000437,0.000153,1,215.626867,52.606794,0.001646,3.47E+11,0.00E+00,4.44E+00,4.81E-01,7000
171,04D3nh,SNLS-04D3nh,SNLS-04D3nh,[HSP2005] J142226.72+522000.92,"14:22:26.708,14:22:26.729","+52:20:00.41,+52:20:00.410,+52:20:00.92",22:26.7,+52:20:00.92,24.97726765,24.33169036,24.79348151,24.10399903,20.91288203,0.7684428,0.4380642,0.6759371,0.7117219,0.2221671,215.612626,52.3348061,OSC Host,171,0.34052,0.34,0,22.137345,0.0859,0.612333,0.087605,-0.003747,0.021528,9.356,0.0205,53174.38379,0.100258,0.000252,0.000449,0.000103,1,215.611283,52.333448,-0.000364,1.19E+09,2.41E-01,9.09E+00,3.41E-01,9000
172,04D3hn,SNLS-04D3hn,SNLS-04D3hn,[HSP2005] J142206.87+521343.46,"14:22:06.895,14:22:06.878,14:22:06.908","+52:13:42.91,+52:13:42.910,+52:13:43.46,+52:13:43.00",22:06.9,+52:13:43.46,23.87040118,23.1141867,21.41190844,20.51927466,20.48053897,0.7802277,0.2140162,0.07867736,0.05632158,0.1839973,215.5285431,52.22869735,OSC Host,172,0.552605,0.552,0,23.48813,0.089654,-0.573944,0.124075,0.073514,0.037143,10.79,0.022,53137.15322,0.179585,0.000987,0.000538,0.0004,1,215.528731,52.228587,0.001353,1.34E+11,0.00E+00,4.20E+00,5.53E-01,5000
173,05D3kx,SNLS-05D3kx,SNLS-05D3kx,[NSB2006] J142150.02+530813.4,"14:21:50.019,14:21:50.020","+53:08:13.63,+53:08:13.630,+53:08:13.49",21:50.0,+53:08:13.4,21.1161298,19.50891822,18.57168881,18.17624424,17.8927633,0.1863532,0.01961323,0.01425973,0.01514999,0.04575495,215.4578681,53.13608863,OSC Host,173,0.219462,0.219,0,20.852122,0.085341,0.698942,0.062624,-0.039907,0.024042,10.63,0.0675,53534.17066,0.068402,4.10E-05,0.000531,-0.000223,1,215.458413,53.137119,-0.001103,8.59E+10,1.29E+01,9.25E+01,2.19E-01,11000
174,05D3ci,SNLS-05D3ci,SNLS-05D3ci,[NSB2006] J142148.08+522643.3,"14:21:48.106,14:21:48.085","+52:26:43.01,+52:26:43.010,+52:26:43.33",21:48.1,+52:26:43.3,24.48488496,23.47033052,22.0597527,21.41380961,20.71613231,1.108584,0.3954604,0.1635678,0.1325416,0.256968,215.4507264,52.44525335,OSC Host,174,0.515587,0.515,0,23.62109,0.106833,2.120426,0.582068,0.166871,0.044764,10.011,0.0645,53432.37457,0.410988,0.032691,0.00165,0.008402,1,215.450443,52.445281,0.001672,5.35E+10,0.00E+00,9.62E-01,5.16E-01,5000
175,05D3jq,SNLS-05D3jq,SNLS-05D3jq,[NSB2006] J142145.46+530147.5,"14:21:45.441,14:21:45.462","+53:01:47.71,+53:01:47.710,+53:01:47.53",21:45.5,+53:01:47.5,21.86654917,21.68700636,20.98581394,20.2570365,20.43183296,0.2678838,0.1058608,0.08288229,0.06292717,0.2495475,215.4394939,53.02947573,OSC Host,175,0.5796,0.579,0,23.295137,0.08931,1.48851,0.207857,0.001938,0.028752,8.832,0.4195,53501.00775,0.39466,0.000453,0.000435,-0.000168,1,215.439338,53.029918,0.000868,8.49E+10,2.04E+01,3.02E+00,5.80E-01,8000
176,04D3lu,SNLS-04D3lu,SNLS-04D3lu,[HSP2005] J142108.00+525829.74,"14:21:07.970,14:21:08.009","+52:58:29.25,+52:58:29.250,+52:58:29.74",21:08.0,+52:58:29.74,26.84021439,23.45593603,21.58610637,20.50751951,20.0158258,0.5800352,0.7363684,0.2101201,0.114549,0.2557794,215.2832124,52.97468367,OSC Host,176,0.822697,0.822,0,24.373493,0.100111,-0.556579,0.229796,-0.124503,0.058657,11.111,0.0765,53169.14493,0.400118,0.001991,-0.000763,0.001743,1,215.283209,52.974792,-0.013766,6.48E+11,0.00E+00,2.96E+00,8.23E-01,6000
177,05D3ne,SNLS-05D3ne,SNLS-05D3ne,SDSS J142102.53+522942.7,21:03.0,"+52:29:43.58,+52:29:43.580",21:02.5,+52:29:42.7,20.03398827,17.99919519,16.83838284,16.38310311,16.05300288,0.07969047,0.00868383,0.005097763,0.004813065,0.01010751,215.2606268,52.49517803,OSC Host,177,0.169455,0.169,0,20.293205,0.088415,-1.463743,0.193091,-0.143152,0.030099,11.133,0.1625,53570.81647,0.096811,0.003303,0.000919,0.001615,1,215.262445,52.495438,0.000182,5.10E+11,0.00E+00,8.14E+00,1.69E-01,11000
178,03D3aw,SN2003fp,"SN2003fp, SNLS-03D3aw",A142053+5236,"14:20:53.532,14:20:53.61,14:20:53.611,14:20:53.618","+52:36:20.25,+52:36:20.7,+52:36:20.250,+52:36:20.70,+52:36:20.79","14:20:53,14:20:53.00","+52:36:20,+52:36:20.0",25.84627069,23.34769675,21.43780572,19.52020687,18.60623648,0.4166068,0.2501347,0.06443827,0.01958916,0.0301203,215.2208099,52.60680353,OSC Host,178,0.449562,0.449,0,22.667126,0.091912,0.810113,0.232169,-0.085962,0.038205,10.695,0.034,52767.32808,0.200656,0.005474,0.000792,0.000662,1,215.223049,52.605624,0.0014,2.15E+11,0.00E+00,4.60E+02,4.50E-01,8000
179,03D3bl,SN2003fk,"SN2003fk, SNLS-03D3bl",A141955+5305,"14:19:55.800,14:19:55.84,14:19:55.841,14:19:55.848","+53:05:50.64,+53:05:50.640,+53:05:50.9,+53:05:50.89,+53:05:50.99","14:19:55,14:19:55.00","+53:05:50,+53:05:50.0",22.14115439,20.95870763,20.51607726,20.34988094,20.31464351,0.1996876,0.03364826,0.0319644,0.03605263,0.1157286,214.978201,53.09847915,OSC Host,179,0.35582,0.3553,0,22.926619,0.087008,0.055758,0.192657,0.204749,0.029878,10.831,0.0925,52787.14234,0.288522,0.000395,0.000662,-0.000535,1,214.982501,53.097401,-9.40E-05,2.29E+10,6.59E+00,4.73E+01,3.56E-01,7000
180,04D3oe,SNLS-04D3oe,SNLS-04D3oe,[HSP2005] J141939.38+523314.21,"14:19:39.384,14:19:39.381","+52:33:13.85,+52:33:13.850,+52:33:14.21",19:39.4,+52:33:14.21,24.94779784,24.36325797,23.65903123,22.13479385,20.78793941,0.7454792,0.5304299,0.4319302,0.1829604,0.2011063,214.9140368,52.55384503,OSC Host,180,0.756687,0.756,0,24.054929,0.095935,-1.003254,0.276674,-0.2463,0.060008,7.492,54.194,53195.27138,0.343919,0.002535,-0.000255,0.002196,1,214.914099,52.553847,-0.008093,1.40E+11,0.00E+00,3.24E+00,7.57E-01,7000
181,04D3ez,SNLS-04D3ez,SNLS-04D3ez,[AGR2006] J141907.89+530419.1,"14:19:07.834,14:19:07.916,14:19:07.894","+53:04:19.01,+53:04:19.010,+53:04:18.88,+53:04:19.17",19:07.9,+53:04:19.1,22.46960658,21.36392106,20.1072204,19.63449035,19.27702534,0.2894081,0.05030034,0.02604793,0.02303297,0.05494946,214.7827769,53.07191634,OSC Host,181,0.263487,0.263,0,21.66648,0.08555,-1.082884,0.08402,0.027124,0.023334,10.29,0.012,53115.46559,0.13028,0.000142,0.000511,3.00E-05,1,214.782644,53.071948,-0.001281,5.43E+10,0.00E+00,8.05E+00,2.63E-01,7000
182,05D3mq,SNLS-05D3mq,SNLS-05D3mq,[NSB2006] J141900.39+522306.8,"14:19:00.428,14:19:00.398","+52:23:06.43,+52:23:06.430,+52:23:06.81",19:00.4,+52:23:06.8,21.46557251,20.13204757,18.91118186,18.33192514,17.89524578,0.2193306,0.03126815,0.01722817,0.01623698,0.03815625,214.7520582,52.38646492,OSC Host,182,0.246492,0.246,0,21.50567,0.086206,-0.683772,0.170341,-0.000463,0.025963,10.723,0.0765,53575.75796,0.158241,0.001499,0.000614,0.00062,1,214.751783,52.38512,-0.001297,1.63E+11,0.00E+00,1.27E+01,2.46E-01,8000
183,05D3mh,SNLS-05D3mh,SNLS-05D3mh,SDSS J141859.88+524004.3,18:59.8,"+52:40:03.21,+52:40:03.210",18:59.9,+52:40:04.3,24.16981058,22.38968231,20.92735084,19.93368588,19.42230584,1.505292,0.2217453,0.08408088,0.05069041,0.1148304,214.7495125,52.66789038,OSC Host,183,0.670654,0.67,0,24.064257,0.095777,0.57067,0.473683,0.054159,0.055451,10.078,0.2765,53558.05389,0.529191,0.008103,0.000604,0.003585,1,214.749304,52.66756,-0.002485,3.68E+11,0.00E+00,1.51E+00,6.71E-01,4000
184,04D3ny,SNLS-04D3ny,SNLS-04D3ny,[HSP2005] J141856.33+521115.06,"14:18:56.320,14:18:56.332","+52:11:14.87,+52:11:14.870,+52:11:15.06",18:56.3,+52:11:15.06,23.05992683,23.68322022,22.56381066,21.40426434,20.61934899,0.7156985,0.4405246,0.2804353,0.1561902,0.2966809,214.733239,52.18853343,OSC Host,184,0.81072,0.81,0,24.233543,0.105587,-0.074816,0.490557,-0.014984,0.065642,10.032,0.262,53194.18193,0.624883,0.011046,-0.000968,0.006243,1,214.734665,52.187465,-0.012665,1.70E+11,0.00E+00,9.53E-01,8.11E-01,3500
185,03D3cd,SN2003fi,"SN2003fi, SNLS-03D3cd",A141839+5236,"14:18:39.927,14:18:39.96,14:18:39.960,14:18:39.968","+52:36:43.48,+52:36:43.480,+52:36:44.1,+52:36:44.10,+52:36:44.19","14:18:39,14:18:39.00","+52:36:44,+52:36:44.0",23.51974802,22.22726204,21.4491618,21.21627604,20.75665692,1.090653,0.1873016,0.1344824,0.1612431,0.3756386,214.6660187,52.61249789,OSC SN,185,0.461274,0.4607,0,22.575127,0.095948,1.861682,0.565093,-0.043023,0.038208,9.339,0.152,52801.72901,0.226325,0.021901,0.001309,0.010876,1,214.666364,52.612079,0.001514,1.37E+10,4.80E+00,3.95E-01,4.61E-01,6000
186,04D3fk,SNLS-04D3fk,SNLS-04D3fk,[AGR2006] J141826.19+523142.7,"14:18:26.184,14:18:26.212,14:18:26.198","+52:31:42.48,+52:31:42.480,+52:31:42.74",18:26.2,+52:31:42.7,22.58785883,22.139177,21.09032809,20.89226471,20.58693039,0.3786534,0.1090338,0.06950092,0.08913071,0.2575684,214.6095707,52.5291341,OSC Host,186,0.358336,0.3578,0,22.515607,0.086303,-0.386641,0.080806,0.079161,0.023414,10.189,0.0765,53126.93163,0.083469,0.00031,0.000478,-3.50E-05,1,214.609102,52.528468,-4.80E-05,1.99E+10,4.03E+00,1.49E+00,3.58E-01,9000
187,04D3cy,SNLS-04D3cy,SNLS-04D3cy,[AGR2006] J141812.45+523930.4,"14:18:12.434,14:18:12.452","+52:39:29.99,+52:39:29.990,+52:39:30.40",18:12.4,+52:39:30.4,25.62857373,22.90669004,22.15678093,21.67170992,20.4706071,0.7147808,0.2301514,0.1724524,0.1576813,0.1981144,214.5515482,52.65836997,OSC Host,187,0.643646,0.643,0,23.786478,0.094148,-0.204658,0.205403,-0.027514,0.06525,9.98,0.212,53101.09541,0.263867,0.003557,0.000809,0.001339,1,214.55181,52.658332,-0.001207,8.19E+10,0.00E+00,8.14E+00,6.44E-01,4000
188,03D3ay,SNLS-03D3ay,SNLS-03D3ay,[AGR2006] J141758.44+522857.6,"14:17:58.459,14:17:58.448","+52:28:57.41,+52:28:57.410,+52:28:57.63",17:58.4,+52:28:57.6,21.17035749,20.54521324,19.69113623,19.41417437,19.01720442,0.1826343,0.04125705,0.02909919,0.03315374,0.08169983,214.493308,52.48273786,OSC Host,188,0.371443,0.3709,0,22.273052,0.091326,0.569579,0.197845,-0.054463,0.033075,10.198,0.0675,52767.62524,0.141892,0.004907,0.000899,0.000913,1,214.49358,52.482613,0.000189,6.85E+10,1.64E+01,2.84E+00,3.71E-01,8000
189,04D3co,SNLS-04D3co,SNLS-04D3co,[AGR2006] J141750.03+525748.9,"14:17:49.979,14:17:50.030","+52:57:49.00,+52:57:49.000,+52:57:48.95",17:50.0,+52:57:48.9,22.91340344,22.44233651,21.19881139,20.48721434,20.43300745,0.5738625,0.1532669,0.09009819,0.0686433,0.2402187,214.4579267,52.96257001,OSC Host,189,0.620632,0.62,0,23.784306,0.093091,-0.677025,0.195335,-0.027937,0.04632,9.517,0.243,53101.47167,0.260652,0.003159,0.000465,0.001031,1,214.458245,52.963611,-0.000308,2.00E+11,0.00E+00,1.21E+01,6.21E-01,4500
190,04D3do,SNLS-04D3do,SNLS-04D3do,[AGR2006] J141746.11+521603.3,"14:17:46.082,14:17:46.113","+52:16:03.19,+52:16:03.190,+52:16:03.36",17:46.1,+52:16:03.3,25.50740055,25.53493886,22.99623548,21.94381875,21.55726018,0.9267319,0.6417589,0.3135239,0.2063144,0.4633923,214.4418526,52.26756766,OSC Host,190,0.610643,0.61,0,23.559958,0.090588,-0.830682,0.148887,-0.118742,0.032813,10.485,0.071,53112.9897,0.26341,0.000712,0.000221,-0.000728,1,214.442008,52.267553,2.90E-05,6.10E+10,0.00E+00,1.25E+00,6.11E-01,7000
191,04D3kr,SNLS-04D3kr,SNLS-04D3kr,[HSP2005] J141635.93+522844.20,"14:16:35.934,14:16:35.937,14:16:35.943","+52:28:43.95,+52:28:43.950,+52:28:44.20,+52:28:44.02",16:35.9,+52:28:44.20,24.40857198,23.02414029,22.07242193,22.4604681,22.17984695,1.168185,0.1973212,0.1347907,0.2574738,0.5642633,214.1496576,52.47889252,OSC Host,191,0.337534,0.337,0,21.966214,0.086047,1.231534,0.086007,-0.018647,0.022822,9.287,0.0665,53166.00422,0.119512,0.000117,0.000478,-0.000147,1,214.149726,52.478874,-0.000416,3.74E+09,1.07E+00,3.13E+00,3.38E-01,7000
192,03D3ba,SN2003fn,"SN2003fn, SNLS-03D3ba",A141633+5220,"14:16:33.431,14:16:33.44,14:16:33.439,14:16:33.448","+52:20:31.88,+52:20:31.880,+52:20:32.1,+52:20:32.10,+52:20:32.19","14:16:33,14:16:33.00","+52:20:32,+52:20:32.0",23.65205217,21.14361421,20.17852544,19.7799799,19.52196915,1.160639,0.05348819,0.03782693,0.040843,0.1204582,214.1392664,52.34182671,OSC SN,192,0.291718,0.2912,0,21.961068,0.093479,0.760688,0.172975,0.116118,0.035364,10.211,0.0935,52749.60547,0.804557,-0.002911,0.001326,-0.001142,1,214.139297,52.34219,-0.001074,3.48E+10,6.05E+00,9.42E+00,2.92E-01,10000
